name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
etaNegative_samp[16],-0.6,0.13,0.33,-1.1,-0.6,-0.094,7.0,2.5e-05,1.3
etaNegative_samp[17],0.87,0.16,0.32,0.31,0.92,1.3,4.1,1.5e-05,1.5
etaNegative_samp[18],0.096,0.58,0.91,-0.88,-0.22,1.9,2.4,8.9e-06,2.6
etaNegative_samp[19],-0.26,0.13,0.41,-0.84,-0.29,0.49,10.0,3.7e-05,1.4
etaNegative_samp[20],-0.14,0.37,0.62,-0.9,-0.26,1.1,2.8,1e-05,2.2
etaNegative_samp[21],-0.0024,0.32,0.57,-0.93,0.078,0.82,3.1,1.1e-05,1.9
etaNegative_samp[22],-0.59,0.13,0.57,-1.3,-0.65,0.29,20.0,7.4e-05,1.1
etaNegative_samp[23],-0.36,1.0,1.5,-2.0,-0.91,2.6,2.2,8.1e-06,3.4
etaNegative_samp[24],-0.18,0.89,1.4,-3.1,0.61,0.92,2.4,8.8e-06,3.1
etaNegative_samp[25],0.094,0.21,0.43,-0.73,0.18,0.62,4.4,1.6e-05,1.4
etaNegative_samp[26],0.46,0.12,0.5,-0.34,0.44,1.3,16.0,6e-05,1.3
etaNegative_samp[27],-0.17,0.17,0.61,-1.0,-0.22,1.2,13.0,4.6e-05,1.4
etaNegative_samp[28],-1.9,0.33,0.74,-3.1,-1.9,-0.84,5.0,1.8e-05,1.3
etaNegative_samp[29],1.1,0.67,1.1,0.044,0.69,3.5,2.9,1e-05,2.4
etaNegative_samp[30],-0.7,0.3,0.53,-1.5,-0.77,0.14,3.2,1.2e-05,1.8
etaNegative_samp[31],-0.83,0.33,0.77,-1.5,-1.1,1.1,5.4,2e-05,1.5
etaNegative_samp[32],0.048,0.15,0.38,-0.6,0.07,0.6,6.7,2.4e-05,1.2
etaNegative_samp[33],0.48,0.38,0.67,-0.49,0.47,1.6,3.1,1.1e-05,1.8
etaNegative_samp[34],0.085,0.19,0.64,-1.2,0.16,0.98,12.0,4.2e-05,1.6
etaNegative_samp[35],-0.0019,0.12,0.4,-0.58,-0.045,0.71,11.0,4e-05,1.2
etaNegative_samp[36],-1.1,0.25,0.52,-1.8,-1.2,-0.072,4.1,1.5e-05,1.6
etaNegative_samp[37],-0.5,0.3,0.63,-1.4,-0.57,0.52,4.3,1.6e-05,1.6
etaNegative_samp[38],0.71,0.49,0.76,-1.1,0.97,1.5,2.4,8.8e-06,3.2
etaNegative_samp[39],-0.44,0.18,0.35,-1.1,-0.42,0.08,3.9,1.4e-05,1.6
etaNegative_samp[40],-0.67,0.11,0.3,-1.1,-0.68,-0.18,6.9,2.5e-05,1.2
etaNegative_samp[41],-0.41,0.16,0.53,-1.0,-0.51,0.58,11.0,4.1e-05,1.3
etaNegative_samp[42],0.97,0.48,0.8,-1.3,1.2,1.7,2.9,1e-05,2.6
etaNegative_samp[43],-1.1,0.33,0.82,-2.2,-1.3,0.55,6.3,2.3e-05,1.5
etaNegative_samp[44],-0.52,0.31,0.59,-1.2,-0.66,1.1,3.5,1.3e-05,1.8
etaNegative_samp[45],-0.5,0.3,0.53,-1.6,-0.33,0.11,3.1,1.1e-05,2.1
