name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
p1[82],-0.14,0.059,0.087,-0.24,-0.18,-0.0012,2.2,6.1e-06,3.1
p1[83],0.89,0.38,0.72,-0.00019,0.89,2.1,3.5,9.7e-06,1.5
p1[84],0.28,0.041,1.2,-1.7,-0.00045,2.4,846.0,0.0023,1.0
p1[85],-1.3,0.54,1.0,-3.1,-1.2,-0.00099,3.8,1e-05,1.4
p1[86],0.64,0.27,0.46,-0.00088,0.68,1.4,2.9,8.1e-06,1.7
p1[87],-0.94,0.4,0.78,-2.3,-0.92,0.00048,3.7,1e-05,1.4
p1[88],-0.49,0.21,0.76,-2.0,-0.24,0.41,13.0,3.6e-05,1.1
p1[89],1.1,0.48,1.1,-0.0012,0.82,3.2,5.2,1.4e-05,1.3
p1[90],-1.1,0.44,0.74,-2.2,-1.2,0.00017,2.8,7.6e-06,1.9
p1[91],-0.32,0.033,1.4,-2.8,-0.00088,2.0,1866.0,0.0052,1.0
p1[92],-1.4,0.62,1.1,-3.4,-1.5,-2.5e-05,3.2,9e-06,1.6
p1[93],-0.47,0.2,0.34,-1.0,-0.49,0.00023,3.0,8.4e-06,1.7
p1[94],-0.91,0.38,0.62,-1.8,-1.0,-0.00084,2.6,7.2e-06,2.0
p1[95],-0.66,0.28,0.5,-1.5,-0.69,-0.0009,3.2,8.8e-06,1.6
p1[96],0.6,0.26,0.89,-0.24,0.25,2.4,12.0,3.3e-05,1.1
p1[97],-1.3,0.55,1.1,-3.3,-1.1,-0.001,4.3,1.2e-05,1.3
p1[98],-0.59,0.25,0.67,-1.8,-0.43,0.034,7.1,2e-05,1.2
p1[99],-1.3,0.55,1.1,-3.2,-1.2,0.00018,4.2,1.2e-05,1.4
p1[100],0.34,0.15,0.52,-0.35,0.23,1.3,13.0,3.6e-05,1.1
p1[101],-0.84,0.35,0.6,-1.8,-0.92,-0.0012,2.9,8e-06,1.8
p1[102],-0.54,0.19,1.3,-2.9,-0.066,1.3,44.0,0.00012,1.0
p1[103],-1.4,0.63,1.3,-3.8,-1.3,0.00077,4.6,1.3e-05,1.3
p1[104],-0.026,0.0059,0.26,-0.48,2.9e-05,0.38,1894.0,0.0052,1.0
p1[105],-1.4,0.6,1.1,-3.1,-1.5,-0.00049,3.3,9.2e-06,1.5
p1[106],-1.8,0.78,1.3,-3.9,-2.0,-4.7e-05,2.9,8.1e-06,1.7
p1[107],0.2,0.087,0.19,-0.00046,0.18,0.54,4.7,1.3e-05,1.3
p1[108],0.72,0.31,0.63,-0.0013,0.66,1.9,4.2,1.2e-05,1.4
p1[109],0.67,0.25,1.4,-1.4,0.21,3.2,31.0,8.5e-05,1.0
p1[110],-0.73,0.31,0.62,-1.8,-0.71,-0.00086,3.9,1.1e-05,1.4
p1[111],-1.6,0.7,1.4,-3.9,-1.6,-0.00018,3.7,1e-05,1.4
p1[112],0.6,0.26,0.53,-0.00061,0.55,1.5,4.1,1.1e-05,1.4
p1[113],-0.68,0.28,1.1,-2.8,-0.34,0.69,15.0,4.3e-05,1.1
p1[114],-0.99,0.43,1.1,-3.0,-0.75,0.067,6.4,1.8e-05,1.2
p1[115],-2.0,0.86,1.6,-4.6,-2.1,-0.0001,3.3,9.1e-06,1.6
p1[116],-1.4,0.59,1.2,-3.5,-1.3,-0.001,4.1,1.1e-05,1.4
p1[117],0.088,0.028,0.22,-0.23,0.01,0.51,67.0,0.00018,1.0
p1[118],-0.46,0.19,0.34,-1.0,-0.48,-0.0012,3.1,8.6e-06,1.6
p1[119],-0.33,0.077,1.4,-2.8,-0.00087,1.9,320.0,0.00089,1.0
p1[120],-1.6,0.68,1.3,-3.8,-1.5,-0.00078,3.7,1e-05,1.4
p1[121],0.78,0.33,0.57,-0.00037,0.83,1.7,3.0,8.3e-06,1.7
p1[122],1.0,0.43,0.74,-0.00099,1.1,2.2,3.0,8.4e-06,1.7
p1[123],-0.58,0.25,1.1,-2.7,-0.23,1.0,21.0,5.7e-05,1.1
p1[124],0.17,0.021,0.82,-1.2,0.00046,1.5,1545.0,0.0043,1.0
p1[125],1.3,0.56,1.5,-0.53,1.1,3.8,6.9,1.9e-05,1.2
