name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
etaPositive_samp[47],-0.53,0.51,0.74,-1.2,-0.87,0.88,2.1,5.4e-06,5.3
etaPositive_samp[48],0.32,0.55,0.81,-0.48,-0.026,1.8,2.1,5.6e-06,3.9
etaPositive_samp[49],0.6,0.23,0.35,0.0042,0.72,1.0,2.4,6.1e-06,2.5
etaPositive_samp[50],0.83,0.32,0.48,0.34,0.65,1.8,2.3,5.9e-06,2.9
etaPositive_samp[51],-0.63,0.27,0.44,-1.3,-0.72,0.061,2.6,6.8e-06,2.0
etaPositive_samp[52],-0.77,0.27,0.44,-1.4,-0.83,-0.077,2.8,7.3e-06,1.8
etaPositive_samp[53],0.3,1.0,1.5,-1.3,0.063,2.8,2.1,5.4e-06,6.0
etaPositive_samp[54],0.2,0.56,0.8,-0.51,-0.17,1.6,2.1,5.4e-06,5.7
etaPositive_samp[55],-0.027,0.19,0.35,-0.6,-0.055,0.45,3.5,9.2e-06,1.5
etaPositive_samp[56],-1.5,0.25,0.41,-2.1,-1.6,-0.85,2.7,7.1e-06,2.0
etaPositive_samp[57],0.45,0.34,0.5,-0.42,0.66,0.97,2.1,5.6e-06,3.9
etaPositive_samp[58],-0.61,0.021,0.13,-0.8,-0.62,-0.38,35.0,9e-05,1.1
etaPositive_samp[59],-0.079,0.63,0.9,-1.7,0.37,0.7,2.1,5.4e-06,5.7
etaPositive_samp[60],0.18,0.057,0.18,-0.071,0.16,0.5,10.0,2.7e-05,1.1
etaPositive_samp[61],0.37,0.15,0.37,-0.35,0.43,0.77,6.1,1.6e-05,1.2
etaPositive_samp[62],-0.36,0.56,0.83,-1.8,0.0098,0.48,2.2,5.6e-06,3.6
etaPositive_samp[63],0.37,0.37,0.56,-0.64,0.58,0.99,2.2,5.8e-06,3.2
etaPositive_samp[64],0.87,0.62,0.9,-0.8,1.3,1.7,2.1,5.4e-06,5.2
etaPositive_samp[65],-0.57,0.66,0.96,-1.5,-0.99,1.1,2.1,5.5e-06,4.7
etaPositive_samp[66],-0.37,0.39,0.57,-1.4,-0.11,0.18,2.1,5.5e-06,4.5
etaPositive_samp[67],-0.095,0.51,0.73,-1.4,0.25,0.56,2.1,5.4e-06,5.3
etaPositive_samp[68],0.44,0.01,0.2,0.1,0.45,0.78,370.0,0.00096,1.0
etaPositive_samp[69],-1.3,0.16,0.29,-1.8,-1.3,-0.87,3.4,8.9e-06,1.5
etaPositive_samp[70],0.64,0.47,0.69,-0.72,0.94,1.3,2.1,5.5e-06,4.6
