name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
etaNegative_samp[92],-0.2,0.24,0.59,-1.2,-0.11,0.59,6.2,2.7e-05,1.2
etaNegative_samp[93],0.19,0.44,0.68,-1.3,0.44,0.95,2.4,1.1e-05,2.5
etaNegative_samp[94],-0.8,0.11,0.31,-1.2,-0.83,-0.29,8.8,3.9e-05,1.1
etaNegative_samp[95],0.5,0.52,0.77,-0.81,0.82,1.3,2.2,9.8e-06,3.2
etaNegative_samp[96],0.23,0.85,1.2,-1.9,0.85,1.2,2.0,9e-06,8.0
etaNegative_samp[97],-1.8,0.01,0.48,-2.6,-1.8,-1.0,2345.0,0.01,1.0
etaNegative_samp[98],-0.58,0.29,0.61,-1.8,-0.5,0.18,4.5,2e-05,1.3
etaNegative_samp[99],0.3,0.33,0.52,-0.38,0.14,1.1,2.5,1.1e-05,2.2
etaNegative_samp[100],0.69,0.87,1.3,-1.7,1.3,1.7,2.1,9.1e-06,6.2
etaNegative_samp[101],-0.59,0.19,0.34,-1.1,-0.56,-0.042,3.3,1.5e-05,1.5
etaNegative_samp[102],0.99,0.34,0.54,0.25,0.85,1.9,2.5,1.1e-05,2.2
etaNegative_samp[103],-1.1,0.012,0.62,-2.1,-1.1,-0.031,2881.0,0.013,1.0
etaNegative_samp[104],0.12,0.42,0.63,-0.6,-0.097,1.2,2.2,9.8e-06,3.1
etaNegative_samp[105],0.23,0.052,0.27,-0.13,0.25,0.59,27.0,0.00012,1.1
etaNegative_samp[106],0.098,0.62,0.9,-1.7,0.52,0.9,2.1,9.3e-06,5.1
etaNegative_samp[107],-0.3,0.46,0.67,-1.0,-0.57,0.91,2.2,9.5e-06,3.6
etaNegative_samp[108],-1.4,0.023,0.39,-2.1,-1.3,-0.86,289.0,0.0013,1.0
etaNegative_samp[109],0.3,0.56,0.84,-0.64,-0.011,1.8,2.2,9.9e-06,3.0
etaNegative_samp[110],-1.3,0.0084,0.28,-1.8,-1.2,-0.81,1086.0,0.0048,1.0
etaNegative_samp[111],0.09,0.32,0.72,-1.2,0.39,0.88,4.9,2.2e-05,1.3
etaNegative_samp[112],-0.51,0.71,1.0,-1.4,-1.0,1.3,2.0,9.1e-06,6.8
etaNegative_samp[113],1.6,0.97,1.4,-0.91,2.2,2.8,2.1,9.1e-06,6.1
etaNegative_samp[114],-0.47,0.42,0.63,-1.7,-0.23,0.22,2.2,9.8e-06,3.2
etaNegative_samp[115],1.1,0.32,0.5,0.4,0.94,1.9,2.4,1.1e-05,2.3
etaNegative_samp[116],-0.025,0.49,0.81,-1.3,-0.13,1.2,2.7,1.2e-05,1.9
etaNegative_samp[117],-0.76,0.14,0.31,-1.2,-0.77,-0.23,4.8,2.1e-05,1.3
etaNegative_samp[118],-1.0,0.055,0.2,-1.3,-1.0,-0.64,13.0,5.9e-05,1.1
etaNegative_samp[119],-0.57,0.17,0.32,-1.0,-0.54,-0.059,3.4,1.5e-05,1.5
etaNegative_samp[120],-0.87,0.064,0.51,-1.8,-0.71,-0.077,64.0,0.00028,1.0
etaNegative_samp[121],0.5,0.063,0.32,-0.11,0.58,0.94,25.0,0.00011,1.1
etaNegative_samp[122],0.25,0.33,0.54,-0.7,0.39,0.94,2.7,1.2e-05,2.0
etaNegative_samp[123],0.08,0.34,0.64,-0.97,0.085,0.94,3.5,1.6e-05,1.5
etaNegative_samp[124],0.86,0.029,0.2,0.51,0.86,1.1,48.0,0.00021,1.1
etaNegative_samp[125],0.33,0.42,0.65,-0.51,0.15,1.4,2.5,1.1e-05,2.2
m_samp[1],0.18,0.5,0.95,-1.0,-0.037,1.6,3.5,1.6e-05,1.5
m_samp[2],-0.076,0.047,0.77,-1.3,0.07,1.3,262.0,0.0012,1.0
m_samp[3],-0.55,0.22,0.35,-1.1,-0.45,-0.09,2.4,1.1e-05,2.4
m_samp[4],0.67,0.39,0.77,-0.49,0.63,2.0,4.0,1.8e-05,1.4
m_samp[5],-0.5,0.0096,0.095,-0.65,-0.51,-0.33,97.0,0.00043,1.0
m_samp[6],-0.13,0.017,0.49,-0.75,-0.11,0.79,850.0,0.0038,1.0
m_samp[7],-0.97,0.56,0.97,-2.3,-1.2,0.43,3.0,1.3e-05,1.7
m_samp[8],-0.47,0.55,0.97,-1.8,-0.75,0.88,3.1,1.4e-05,1.6
m_samp[9],-0.62,0.23,0.39,-1.2,-0.56,-0.074,3.0,1.3e-05,1.7
m_samp[10],-0.51,0.38,0.7,-1.5,-0.52,0.84,3.4,1.5e-05,1.5
m_samp[11],-0.68,0.13,0.21,-1.1,-0.62,-0.43,2.9,1.3e-05,1.9
m_samp[12],0.7,0.14,0.65,-0.2,0.53,1.9,21.0,9.1e-05,1.1
m_samp[13],-0.24,0.36,0.53,-0.73,-0.48,0.68,2.1,9.4e-06,4.1
m_samp[14],-0.033,0.64,0.92,-0.75,-0.51,1.6,2.0,9e-06,8.0
m_samp[15],0.82,0.26,0.71,-0.34,0.86,1.8,7.4,3.3e-05,1.2
m_samp[16],0.76,0.17,0.63,-0.27,0.87,1.7,13.0,5.8e-05,1.1
m_samp[17],-0.61,0.54,0.84,-2.0,-0.4,0.59,2.4,1.1e-05,2.3
m_samp[18],0.74,0.051,0.58,-0.11,0.66,1.9,128.0,0.00057,1.0
m_samp[19],0.3,0.016,0.53,-0.44,0.3,1.3,1074.0,0.0048,1.0
m_samp[20],-0.26,0.055,0.36,-0.65,-0.33,0.4,43.0,0.00019,1.0
m_samp[21],0.71,0.21,0.6,-0.23,0.73,1.6,8.0,3.5e-05,1.2
m_samp[22],0.29,0.61,0.88,-0.51,-0.15,1.8,2.1,9.3e-06,4.5
m_samp[23],-0.13,0.47,0.67,-0.67,-0.47,1.1,2.0,9e-06,7.8
m_samp[24],-0.71,0.3,0.46,-1.5,-0.58,-0.1,2.4,1.1e-05,2.3
m_samp[25],-1.2,0.27,0.46,-2.0,-1.1,-0.79,2.9,1.3e-05,1.9
m_samp[26],-0.96,0.28,0.4,-1.7,-0.78,-0.59,2.1,9.3e-06,4.5
m_samp[27],-0.79,0.32,0.46,-1.6,-0.58,-0.38,2.1,9.2e-06,5.3
m_samp[28],0.12,0.34,0.83,-1.2,0.14,1.1,5.9,2.6e-05,1.2
m_samp[29],0.96,0.28,0.67,0.24,0.85,2.2,5.7,2.5e-05,1.2
m_samp[30],-0.52,0.16,0.71,-1.4,-0.64,0.84,20.0,9e-05,1.1
m_samp[31],0.0079,0.095,0.3,-0.43,0.0083,0.41,9.7,4.3e-05,1.1
m_samp[32],-1.2,0.17,0.44,-2.0,-1.0,-0.68,6.5,2.9e-05,1.2
m_samp[33],0.89,0.12,0.64,-0.032,0.65,2.1,30.0,0.00013,1.0
m_samp[34],0.31,0.34,0.61,-0.53,0.34,1.3,3.1,1.4e-05,1.6
m_samp[35],0.74,0.28,0.78,-0.53,0.82,1.8,7.8,3.5e-05,1.2
m_samp[36],-1.9,0.73,1.1,-3.3,-2.2,-0.066,2.3,1e-05,2.5
m_samp[37],0.03,0.55,0.85,-0.78,-0.43,1.4,2.4,1.1e-05,2.4
m_samp[38],0.091,0.4,0.69,-0.68,-0.21,1.1,3.0,1.3e-05,1.7
m_samp[39],0.35,0.77,1.2,-1.5,0.66,1.9,2.3,1e-05,2.6
m_samp[40],1.2,0.76,1.2,-0.71,1.5,2.8,2.5,1.1e-05,2.2
m_samp[41],0.44,0.44,0.79,-0.66,0.47,1.8,3.3,1.4e-05,1.6
m_samp[42],0.23,0.32,0.59,-0.58,0.23,1.3,3.4,1.5e-05,1.5
m_samp[43],0.6,0.49,0.85,-0.7,0.66,1.9,3.0,1.3e-05,1.7
m_samp[44],0.86,0.17,0.56,-0.028,0.92,1.7,10.0,4.6e-05,1.1
m_samp[45],-0.68,0.0088,0.17,-0.9,-0.69,-0.41,381.0,0.0017,1.0
m_samp[46],-0.67,0.27,0.4,-1.4,-0.52,-0.23,2.2,9.7e-06,3.3
m_samp[47],1.7,0.66,1.1,0.13,2.0,3.3,2.6,1.1e-05,2.1
m_samp[48],1.1,0.52,0.91,-0.19,1.2,2.6,3.0,1.3e-05,1.7
m_samp[49],-0.24,0.32,0.47,-0.67,-0.45,0.64,2.1,9.3e-06,4.9
m_samp[50],0.46,0.26,0.59,-0.18,0.36,1.5,5.2,2.3e-05,1.3
m_samp[51],-1.0,1.0,1.5,-2.6,-1.6,1.5,2.2,9.5e-06,3.6
m_samp[52],-0.76,0.17,0.25,-1.2,-0.67,-0.47,2.3,1e-05,2.8
m_samp[53],1.8,0.17,0.6,1.0,1.7,3.0,12.0,5.3e-05,1.1
m_samp[54],0.24,0.68,1.1,-1.4,0.46,1.9,2.5,1.1e-05,2.1
m_samp[55],-0.5,0.35,0.62,-1.4,-0.47,0.53,3.1,1.4e-05,1.6
m_samp[56],-0.38,0.28,0.4,-0.76,-0.56,0.31,2.1,9.2e-06,4.9
m_samp[57],0.093,0.43,0.63,-0.51,-0.22,1.2,2.2,9.7e-06,3.4
m_samp[58],-0.12,0.42,0.61,-0.63,-0.42,0.96,2.1,9.1e-06,6.7
m_samp[59],0.33,0.43,0.88,-1.0,0.27,1.6,4.3,1.9e-05,1.3
m_samp[60],0.27,0.64,1.0,-1.4,0.45,1.8,2.6,1.1e-05,2.1
m_samp[61],0.38,0.42,0.73,-0.5,0.12,1.4,3.0,1.3e-05,1.7
m_samp[62],0.79,0.38,0.75,-0.15,0.77,2.1,3.8,1.7e-05,1.4
m_samp[63],-0.34,0.36,0.52,-0.79,-0.59,0.65,2.1,9.2e-06,6.1
m_samp[64],-1.3,0.091,0.45,-2.1,-1.2,-0.78,25.0,0.00011,1.1
m_samp[65],-0.5,0.5,0.85,-1.7,-0.45,0.91,2.9,1.3e-05,1.7
m_samp[66],-0.13,0.014,0.48,-0.64,-0.26,0.88,1117.0,0.0049,1.0
m_samp[67],0.47,0.72,1.2,-1.4,0.7,2.1,2.6,1.1e-05,2.0
m_samp[68],0.53,0.85,1.3,-1.5,0.88,2.3,2.4,1e-05,2.5
m_samp[69],-0.13,0.48,0.86,-1.3,-0.14,1.4,3.2,1.4e-05,1.6
m_samp[70],0.77,0.42,0.76,-0.25,0.58,1.9,3.3,1.5e-05,1.6
m_samp[71],-0.36,0.088,0.38,-0.72,-0.49,0.43,19.0,8.3e-05,1.1
m_samp[72],0.43,0.47,0.83,-0.75,0.47,1.8,3.1,1.4e-05,1.7
m_samp[73],0.19,0.25,0.88,-1.4,0.41,1.4,12.0,5.4e-05,1.1
m_samp[74],0.13,0.52,0.77,-0.61,-0.24,1.5,2.2,9.6e-06,3.5
m_samp[75],-0.33,0.24,0.36,-0.71,-0.48,0.3,2.2,9.7e-06,3.4
m_samp[76],0.29,0.44,0.71,-0.5,-0.015,1.4,2.6,1.1e-05,2.0
m_samp[77],0.92,0.87,1.3,-1.2,1.3,2.6,2.3,1e-05,2.7
m_samp[78],-0.41,0.34,0.51,-0.84,-0.64,0.65,2.2,9.6e-06,5.0
m_samp[79],0.27,0.16,0.58,-0.57,0.29,1.2,12.0,5.5e-05,1.1
m_samp[80],-0.14,0.55,0.79,-0.78,-0.54,1.3,2.0,9.1e-06,6.7
m_samp[81],0.69,0.014,0.55,-0.13,0.65,1.7,1591.0,0.007,1.0
m_samp[82],-0.96,0.43,0.62,-2.2,-0.65,-0.45,2.1,9.1e-06,6.3
m_samp[83],0.41,0.54,0.9,-0.6,0.06,1.8,2.7,1.2e-05,1.9
m_samp[84],0.54,0.5,0.86,-0.53,0.3,1.8,3.0,1.3e-05,1.7
m_samp[85],-0.36,0.32,0.46,-0.77,-0.57,0.46,2.1,9.2e-06,5.6
m_samp[86],-0.88,0.06,0.17,-1.2,-0.85,-0.63,8.3,3.6e-05,1.4
m_samp[87],0.34,0.82,1.3,-1.7,0.64,2.1,2.4,1.1e-05,2.3
m_samp[88],-0.45,0.29,0.69,-1.2,-0.63,0.98,5.7,2.5e-05,1.2
m_samp[89],-0.79,0.029,0.1,-0.93,-0.8,-0.6,13.0,5.8e-05,1.1
m_samp[90],-0.68,0.025,0.098,-0.86,-0.66,-0.54,16.0,7.1e-05,1.1
m_samp[91],-0.21,0.55,0.8,-0.9,-0.63,1.2,2.1,9.3e-06,4.5
m_samp[92],-0.18,0.59,1.0,-1.6,-0.077,1.4,2.9,1.3e-05,1.8
m_samp[93],0.045,0.57,0.85,-0.7,-0.41,1.5,2.2,9.6e-06,3.4
m_samp[94],-0.91,0.55,0.85,-2.1,-1.1,0.43,2.4,1.1e-05,2.4
m_samp[95],0.087,0.46,0.72,-0.68,-0.23,1.3,2.5,1.1e-05,2.3
m_samp[96],-0.9,0.31,0.45,-1.7,-0.69,-0.5,2.1,9.2e-06,5.4
m_samp[97],-0.69,0.43,0.81,-1.7,-0.65,0.78,3.6,1.6e-05,1.5
m_samp[98],-1.3,0.32,0.59,-2.1,-1.1,-0.57,3.5,1.5e-05,1.5
m_samp[99],0.42,0.71,1.1,-1.3,0.66,2.1,2.5,1.1e-05,2.1
m_samp[100],0.24,0.56,0.81,-0.49,-0.15,1.6,2.1,9.3e-06,4.5
m_samp[101],0.23,0.82,1.3,-1.8,0.51,1.9,2.4,1.1e-05,2.3
m_samp[102],-0.32,0.15,0.3,-0.91,-0.32,0.17,4.2,1.9e-05,1.5
m_samp[103],0.22,0.44,0.83,-0.83,0.034,1.3,3.6,1.6e-05,1.5
m_samp[104],-0.23,0.36,0.56,-1.1,-0.1,0.51,2.4,1.1e-05,2.3
m_samp[105],-0.99,0.01,0.27,-1.5,-0.94,-0.68,695.0,0.0031,1.0
m_samp[106],-0.13,0.69,0.98,-0.86,-0.64,1.7,2.0,9e-06,11.0
m_samp[107],-1.5,1.4,2.0,-3.4,-2.4,1.9,2.1,9.2e-06,4.8
m_samp[108],0.94,0.2,0.74,-0.049,0.75,2.3,14.0,6.2e-05,1.1
m_samp[109],0.94,0.42,0.8,-0.24,0.82,2.0,3.6,1.6e-05,1.5
m_samp[110],0.36,0.53,0.93,-0.95,0.43,1.9,3.1,1.4e-05,1.6
m_samp[111],-0.53,0.57,0.88,-1.5,-0.89,0.91,2.4,1.1e-05,2.4
m_samp[112],1.3,0.98,1.5,-1.1,1.8,3.1,2.3,1e-05,2.8
m_samp[113],0.44,0.52,0.78,-0.33,0.09,1.8,2.2,9.7e-06,3.4
m_samp[114],0.89,0.42,0.81,-0.13,0.88,2.3,3.6,1.6e-05,1.5
m_samp[115],-0.16,0.33,0.48,-0.64,-0.38,0.7,2.2,9.6e-06,3.5
m_samp[116],-1.2,0.31,0.51,-2.1,-0.99,-0.62,2.7,1.2e-05,2.0
m_samp[117],1.1,0.28,0.69,-0.015,1.1,2.0,6.0,2.7e-05,1.2
m_samp[118],1.2,0.46,0.83,0.049,1.3,2.5,3.3,1.4e-05,1.6
m_samp[119],0.74,0.42,0.81,-0.26,0.73,2.1,3.7,1.7e-05,1.4
m_samp[120],0.17,0.17,0.58,-0.62,0.16,1.1,11.0,5e-05,1.1
m_samp[121],-0.46,0.13,0.35,-0.82,-0.53,0.22,7.2,3.2e-05,1.2
m_samp[122],-0.17,0.43,0.62,-0.73,-0.48,0.94,2.1,9.4e-06,4.1
m_samp[123],0.38,0.34,0.66,-0.47,0.2,1.2,3.8,1.7e-05,1.4
m_samp[124],-0.89,0.18,0.28,-1.4,-0.79,-0.57,2.3,1e-05,2.8
m_samp[125],0.34,0.57,0.96,-1.1,0.43,1.8,2.8,1.2e-05,1.8
beta[1],12.0,13.0,30.0,1.1,1.4,100.0,5.1,2.3e-05,2.9
beta[2],12.0,14.0,30.0,0.8,0.97,100.0,5.0,2.2e-05,2.9
beta[3],14.0,13.0,30.0,1.8,3.2,100.0,5.4,2.4e-05,2.9
beta[4],13.0,13.0,30.0,1.7,2.6,100.0,5.3,2.3e-05,2.9
beta[5],17.0,11.0,28.0,1.7,7.6,100.0,6.5,2.9e-05,2.7
beta[6],12.0,13.0,30.0,1.6,1.8,100.0,5.2,2.3e-05,2.9
beta[7],12.0,13.0,30.0,1.2,1.4,100.0,5.1,2.3e-05,2.9
beta[8],13.0,13.0,30.0,1.5,2.1,100.0,5.3,2.3e-05,2.9
beta[9],12.0,13.0,30.0,1.6,1.9,100.0,5.2,2.3e-05,2.9
beta[10],13.0,13.0,30.0,1.7,2.1,100.0,5.3,2.3e-05,2.9
beta[11],14.0,13.0,30.0,1.7,3.4,100.0,5.5,2.4e-05,2.9
beta[12],13.0,13.0,30.0,1.8,2.9,100.0,5.4,2.4e-05,2.9
beta[13],14.0,13.0,30.0,1.8,3.2,100.0,5.4,2.4e-05,2.9
beta[14],14.0,12.0,29.0,1.7,3.8,100.0,5.6,2.5e-05,2.8
beta[15],13.0,13.0,30.0,1.8,2.2,100.0,5.2,2.3e-05,2.9
beta[16],13.0,13.0,30.0,1.8,2.0,100.0,5.2,2.3e-05,2.9
beta[17],13.0,13.0,30.0,1.7,2.7,100.0,5.4,2.4e-05,2.9
beta[18],13.0,13.0,30.0,1.7,2.5,100.0,5.3,2.3e-05,2.9
beta[19],13.0,13.0,30.0,1.7,2.4,100.0,5.3,2.3e-05,2.9
beta[20],13.0,13.0,30.0,1.7,2.3,100.0,5.3,2.3e-05,2.9
beta[21],13.0,13.0,30.0,1.7,2.1,100.0,5.2,2.3e-05,2.9
beta[22],13.0,13.0,30.0,1.7,2.8,100.0,5.3,2.4e-05,2.9
beta[23],15.0,12.0,29.0,1.7,5.7,100.0,6.0,2.6e-05,2.8
beta[24],14.0,13.0,30.0,1.7,3.2,100.0,5.5,2.4e-05,2.9
beta[25],14.0,13.0,30.0,1.8,3.5,100.0,5.5,2.4e-05,2.9
beta[26],15.0,12.0,29.0,1.7,5.5,100.0,5.9,2.6e-05,2.8
beta[27],15.0,12.0,29.0,1.7,5.4,100.0,5.9,2.6e-05,2.8
beta[28],12.0,13.0,30.0,1.1,1.2,100.0,5.1,2.2e-05,2.9
beta[29],14.0,13.0,30.0,1.8,3.3,100.0,5.4,2.4e-05,2.9
beta[30],13.0,13.0,30.0,1.8,2.9,100.0,5.4,2.4e-05,2.9
beta[31],13.0,13.0,30.0,1.8,2.6,100.0,5.3,2.3e-05,2.9
beta[32],14.0,13.0,30.0,1.8,3.5,100.0,5.5,2.4e-05,2.9
beta[33],12.0,13.0,30.0,1.4,1.5,100.0,5.1,2.3e-05,2.9
beta[34],16.0,11.0,29.0,1.7,7.0,100.0,6.3,2.8e-05,2.7
beta[35],12.0,13.0,30.0,1.6,1.8,100.0,5.2,2.3e-05,2.9
beta[36],12.0,13.0,30.0,1.1,1.3,100.0,5.1,2.2e-05,2.9
beta[37],13.0,13.0,30.0,1.7,2.8,100.0,5.4,2.4e-05,2.9
beta[38],13.0,13.0,30.0,1.7,2.4,100.0,5.3,2.3e-05,2.9
beta[39],13.0,13.0,30.0,1.8,2.2,100.0,5.2,2.3e-05,2.9
beta[40],13.0,13.0,30.0,1.7,2.3,100.0,5.3,2.3e-05,2.9
beta[41],13.0,13.0,30.0,1.7,2.0,100.0,5.2,2.3e-05,2.9
beta[42],13.0,13.0,30.0,1.7,2.1,100.0,5.2,2.3e-05,2.9
beta[43],14.0,13.0,30.0,1.8,3.3,100.0,5.4,2.4e-05,2.9
beta[44],12.0,13.0,30.0,1.3,1.6,100.0,5.1,2.3e-05,2.9
beta[45],14.0,13.0,30.0,1.8,3.8,100.0,5.5,2.5e-05,2.9
beta[46],14.0,13.0,30.0,1.7,3.5,100.0,5.5,2.4e-05,2.9
beta[47],12.0,13.0,30.0,0.71,0.86,100.0,5.0,2.2e-05,2.9
beta[48],13.0,13.0,30.0,1.7,2.0,100.0,5.2,2.3e-05,2.9
beta[49],14.0,12.0,29.0,1.7,3.9,100.0,5.6,2.5e-05,2.8
beta[50],13.0,13.0,30.0,1.7,2.1,100.0,5.2,2.3e-05,2.9
beta[51],12.0,13.0,30.0,1.5,1.7,100.0,5.1,2.3e-05,2.9
beta[52],14.0,12.0,29.0,1.7,3.9,100.0,5.6,2.5e-05,2.8
beta[53],12.0,13.0,30.0,1.2,1.3,100.0,5.1,2.2e-05,2.9
beta[54],14.0,12.0,29.0,1.7,4.2,100.0,5.7,2.5e-05,2.8
beta[55],12.0,13.0,30.0,1.7,1.9,100.0,5.2,2.3e-05,2.9
beta[56],17.0,11.0,29.0,1.7,7.3,100.0,6.4,2.8e-05,2.8
beta[57],13.0,13.0,30.0,1.3,2.2,100.0,5.3,2.3e-05,2.9
beta[58],17.0,11.0,28.0,1.8,8.5,100.0,6.7,3e-05,2.7
beta[59],12.0,13.0,30.0,1.7,1.9,100.0,5.2,2.3e-05,2.9
beta[60],13.0,13.0,30.0,1.7,2.1,100.0,5.2,2.3e-05,2.9
beta[61],13.0,13.0,30.0,1.6,2.0,100.0,5.2,2.3e-05,2.9
beta[62],13.0,13.0,29.0,1.7,3.0,100.0,5.4,2.4e-05,2.8
beta[63],14.0,12.0,29.0,1.7,4.3,100.0,5.7,2.5e-05,2.8
beta[64],13.0,13.0,30.0,1.7,2.8,100.0,5.4,2.4e-05,2.9
beta[65],13.0,13.0,30.0,1.6,2.1,100.0,5.2,2.3e-05,2.9
beta[66],13.0,13.0,30.0,1.7,2.2,100.0,5.3,2.3e-05,2.9
beta[67],12.0,13.0,30.0,1.6,1.8,100.0,5.2,2.3e-05,2.9
beta[68],13.0,13.0,30.0,1.8,2.4,100.0,5.3,2.3e-05,2.9
beta[69],13.0,13.0,30.0,1.8,2.5,100.0,5.3,2.3e-05,2.9
beta[70],13.0,13.0,30.0,1.7,2.3,100.0,5.2,2.3e-05,2.9
beta[71],12.0,13.0,30.0,1.5,1.7,100.0,5.1,2.3e-05,2.9
beta[72],13.0,13.0,30.0,1.7,2.2,100.0,5.2,2.3e-05,2.9
beta[73],12.0,13.0,30.0,1.2,1.4,100.0,5.1,2.2e-05,2.9
beta[74],12.0,13.0,30.0,1.6,1.8,100.0,5.2,2.3e-05,2.9
beta[75],14.0,13.0,30.0,1.8,3.8,100.0,5.5,2.4e-05,2.9
beta[76],13.0,13.0,30.0,1.8,2.5,100.0,5.3,2.3e-05,2.9
beta[77],12.0,13.0,30.0,1.5,1.7,100.0,5.1,2.3e-05,2.9
beta[78],14.0,13.0,29.0,1.7,3.4,100.0,5.5,2.4e-05,2.8
beta[79],13.0,13.0,30.0,1.7,2.1,100.0,5.2,2.3e-05,2.9
beta[80],13.0,13.0,30.0,1.6,2.9,100.0,5.4,2.4e-05,2.9
beta[81],13.0,13.0,30.0,1.7,2.5,100.0,5.3,2.3e-05,2.9
beta[82],14.0,13.0,30.0,1.8,3.6,100.0,5.5,2.4e-05,2.9
beta[83],13.0,13.0,30.0,1.7,2.6,100.0,5.3,2.4e-05,2.9
beta[84],14.0,13.0,30.0,1.8,3.2,100.0,5.4,2.4e-05,2.9
beta[85],17.0,11.0,28.0,1.7,7.9,100.0,6.7,2.9e-05,2.7
beta[86],14.0,12.0,29.0,1.7,4.3,100.0,5.7,2.5e-05,2.8
beta[87],12.0,13.0,30.0,1.2,1.4,100.0,5.1,2.2e-05,2.9
beta[88],13.0,13.0,30.0,1.2,1.7,100.0,5.2,2.3e-05,2.9
beta[89],14.0,12.0,30.0,1.8,4.2,100.0,5.6,2.5e-05,2.8
beta[90],14.0,13.0,30.0,1.8,3.3,100.0,5.4,2.4e-05,2.9
beta[91],12.0,13.0,30.0,1.2,1.6,100.0,5.1,2.3e-05,2.9
beta[92],13.0,13.0,30.0,1.8,2.7,100.0,5.3,2.4e-05,2.9
beta[93],13.0,13.0,30.0,1.7,2.9,100.0,5.4,2.4e-05,2.9
beta[94],12.0,13.0,30.0,1.3,1.8,100.0,5.2,2.3e-05,2.9
beta[95],13.0,13.0,30.0,1.8,2.3,100.0,5.2,2.3e-05,2.9
beta[96],14.0,12.0,29.0,1.7,4.5,100.0,5.7,2.5e-05,2.8
beta[97],13.0,13.0,30.0,1.5,2.0,100.0,5.2,2.3e-05,2.9
beta[98],13.0,13.0,30.0,1.4,1.8,100.0,5.2,2.3e-05,2.9
beta[99],13.0,13.0,30.0,1.8,2.5,100.0,5.3,2.3e-05,2.9
beta[100],13.0,13.0,30.0,1.8,2.2,100.0,5.2,2.3e-05,2.9
beta[101],13.0,13.0,30.0,1.7,2.0,100.0,5.2,2.3e-05,2.9
beta[102],13.0,13.0,30.0,1.7,2.3,100.0,5.3,2.3e-05,2.9
beta[103],12.0,14.0,30.0,0.63,1.3,100.0,5.1,2.2e-05,2.9
beta[104],16.0,12.0,29.0,1.8,6.1,100.0,6.0,2.7e-05,2.8
beta[105],13.0,13.0,30.0,1.1,2.0,100.0,5.2,2.3e-05,2.9
beta[106],13.0,13.0,30.0,1.8,3.0,100.0,5.4,2.4e-05,2.9
beta[107],13.0,13.0,30.0,1.7,2.1,100.0,5.2,2.3e-05,2.9
beta[108],12.0,13.0,30.0,1.6,1.7,100.0,5.1,2.3e-05,2.9
beta[109],12.0,13.0,30.0,1.4,1.7,100.0,5.1,2.3e-05,2.9
beta[110],13.0,13.0,30.0,1.8,2.5,100.0,5.3,2.3e-05,2.9
beta[111],12.0,13.0,30.0,1.1,1.8,100.0,5.2,2.3e-05,2.9
beta[112],13.0,13.0,30.0,1.7,3.1,100.0,5.4,2.4e-05,2.9
beta[113],13.0,13.0,30.0,1.7,2.2,100.0,5.2,2.3e-05,2.9
beta[114],13.0,13.0,30.0,1.8,2.0,100.0,5.2,2.3e-05,2.9
beta[115],13.0,13.0,30.0,1.7,2.8,100.0,5.3,2.4e-05,2.9
beta[116],12.0,13.0,30.0,0.82,1.7,100.0,5.1,2.3e-05,2.9
beta[117],12.0,13.0,30.0,1.2,1.4,100.0,5.1,2.2e-05,2.9
beta[118],13.0,13.0,30.0,1.8,2.4,100.0,5.3,2.3e-05,2.9
beta[119],12.0,13.0,30.0,1.6,1.7,100.0,5.2,2.3e-05,2.9
beta[120],12.0,13.0,30.0,1.0,1.7,100.0,5.2,2.3e-05,2.9
beta[121],13.0,13.0,30.0,1.7,2.3,100.0,5.2,2.3e-05,2.9
beta[122],13.0,13.0,30.0,1.8,3.1,100.0,5.4,2.4e-05,2.9
beta[123],13.0,13.0,30.0,1.8,2.2,100.0,5.3,2.3e-05,2.9
beta[124],13.0,13.0,30.0,1.7,2.4,100.0,5.3,2.3e-05,2.9
beta[125],13.0,13.0,30.0,1.8,3.1,100.0,5.4,2.4e-05,2.9
etaPositive[1],0.01,0.003,0.0048,2.5e-05,0.012,0.016,2.6,1.1e-05,2.4
etaPositive[2],0.008,0.0022,0.0036,2.1e-05,0.0091,0.012,2.7,1.2e-05,2.4
etaPositive[3],0.027,0.0099,0.015,3.1e-05,0.032,0.044,2.2,9.8e-06,3.1
etaPositive[4],0.014,0.0044,0.0066,2.1e-05,0.017,0.02,2.2,9.8e-06,3.7
etaPositive[5],0.0039,0.00047,0.0016,2.1e-05,0.0043,0.0056,12.0,5.1e-05,1.8
etaPositive[6],0.0079,0.0021,0.0035,2.4e-05,0.0087,0.012,2.8,1.2e-05,2.2
etaPositive[7],0.0079,0.0021,0.0037,3.1e-05,0.0088,0.013,3.0,1.3e-05,2.0
etaPositive[8],0.012,0.0039,0.009,3.1e-05,0.01,0.028,5.3,2.3e-05,1.3
etaPositive[9],0.01,0.0031,0.005,2.3e-05,0.011,0.017,2.6,1.1e-05,2.3
etaPositive[10],0.0063,0.0015,0.0026,2e-05,0.0069,0.0092,3.2,1.4e-05,2.3
etaPositive[11],0.0084,0.0023,0.004,3.2e-05,0.009,0.014,2.9,1.3e-05,2.0
etaPositive[12],0.0091,0.0026,0.0039,2.2e-05,0.011,0.012,2.3,1e-05,4.8
etaPositive[13],0.009,0.0026,0.0041,2.3e-05,0.01,0.014,2.5,1.1e-05,2.6
