name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
etaNegative[12],0.041,0.00063,0.028,0.014,0.035,0.09,1899.0,0.14,1.0
etaNegative[13],0.018,0.00018,0.0088,0.0069,0.016,0.035,2347.0,0.17,1.0
etaNegative[14],0.034,0.00012,0.0063,0.024,0.034,0.044,2851.0,0.21,1.0
etaNegative[15],0.015,0.0001,0.006,0.0065,0.015,0.025,3298.0,0.25,1.0
etaNegative[16],0.019,6.6e-05,0.0038,0.013,0.018,0.025,3367.0,0.25,1.0
etaNegative[17],0.06,0.00029,0.019,0.031,0.059,0.094,4299.0,0.32,1.0
etaNegative[18],0.015,0.00017,0.0049,0.0057,0.016,0.022,862.0,0.064,1.0
etaNegative[19],0.035,0.00014,0.0074,0.024,0.035,0.048,2864.0,0.21,1.0
etaNegative[20],0.015,8.6e-05,0.0053,0.0069,0.015,0.024,3734.0,0.28,1.0
etaNegative[21],0.014,0.00017,0.0065,0.0038,0.013,0.025,1417.0,0.11,1.0
etaNegative[22],0.012,4.5e-05,0.0025,0.0087,0.012,0.017,3125.0,0.23,1.0
etaNegative[23],0.03,0.00016,0.0082,0.018,0.029,0.045,2712.0,0.2,1.0
etaNegative[24],0.0045,2.3e-05,0.0015,0.0023,0.0043,0.0073,4338.0,0.32,1.0
etaNegative[25],0.02,0.00021,0.0067,0.0095,0.019,0.031,1042.0,0.078,1.0
etaNegative[26],0.047,8.8e-05,0.0056,0.039,0.047,0.057,4079.0,0.3,1.0
etaNegative[27],0.016,0.00011,0.0049,0.0079,0.016,0.024,1971.0,0.15,1.0
etaNegative[28],0.019,0.00072,0.01,0.0014,0.02,0.034,195.0,0.015,1.0
m[1],0.0094,0.00093,0.019,-0.014,0.0058,0.046,402.0,0.03,1.0
m[2],0.0071,0.00028,0.0096,-0.0012,0.0041,0.025,1195.0,0.089,1.0
m[3],0.012,0.0002,0.0089,0.0024,0.01,0.029,1980.0,0.15,1.0
m[4],0.024,0.00058,0.018,0.0023,0.02,0.059,1023.0,0.076,1.0
m[5],0.023,0.00047,0.019,0.0012,0.02,0.058,1528.0,0.11,1.0
m[6],0.0076,0.00092,0.023,-0.026,0.0057,0.046,609.0,0.045,1.0
m[7],0.0089,0.0001,0.0054,0.002,0.0079,0.019,2713.0,0.2,1.0
m[8],0.055,0.00069,0.021,0.026,0.052,0.095,961.0,0.072,1.0
m[9],0.02,0.00035,0.014,0.0033,0.017,0.045,1537.0,0.11,1.0
m[10],0.028,0.00031,0.016,0.0086,0.025,0.058,2537.0,0.19,1.0
m[11],0.0037,0.00037,0.017,-0.017,-0.00037,0.037,2079.0,0.15,1.0
m[12],0.036,0.00038,0.019,0.013,0.033,0.071,2442.0,0.18,1.0
m[13],0.024,0.00039,0.018,0.002,0.02,0.058,2036.0,0.15,1.0
m[14],-0.0051,0.00015,0.0073,-0.015,-0.0061,0.0079,2275.0,0.17,1.0
m[15],0.015,0.00028,0.013,0.0018,0.011,0.041,2093.0,0.16,1.0
m[16],0.037,0.00037,0.019,0.013,0.034,0.074,2516.0,0.19,1.0
m[17],0.0082,0.00015,0.0071,0.00073,0.0067,0.02,2357.0,0.18,1.0
m[18],-0.02,0.00044,0.012,-0.038,-0.019,-0.008,732.0,0.054,1.0
m[19],0.049,0.00039,0.019,0.024,0.046,0.082,2309.0,0.17,1.0
m[20],0.011,0.00024,0.014,-0.0076,0.009,0.039,3301.0,0.25,1.0
m[21],0.0073,0.00037,0.014,-0.0065,0.0028,0.036,1508.0,0.11,1.0
m[22],0.059,0.00042,0.019,0.034,0.056,0.094,1955.0,0.15,1.0
m[23],0.041,0.00045,0.019,0.016,0.038,0.076,1809.0,0.13,1.0
m[24],0.038,0.00038,0.023,0.0062,0.035,0.078,3434.0,0.26,1.0
m[25],0.03,0.00052,0.018,0.0079,0.026,0.064,1197.0,0.089,1.0
m[26],-0.0046,3.7e-05,0.0017,-0.0069,-0.0049,-0.0015,1994.0,0.15,1.0
m[27],0.0088,0.00031,0.013,-0.0023,0.0049,0.034,1686.0,0.13,1.0
m[28],-0.029,0.001,0.019,-0.049,-0.033,0.014,353.0,0.026,1.0
