name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
etaPositive_samp[38],0.44,0.0081,0.14,0.21,0.44,0.69,319.0,0.0014,1.0
etaPositive_samp[39],-0.79,0.0055,0.2,-1.1,-0.77,-0.48,1342.0,0.006,1.0
etaPositive_samp[40],-0.16,0.012,0.45,-0.96,-0.1,0.48,1331.0,0.006,1.0
etaPositive_samp[41],0.48,0.011,0.33,-0.081,0.5,0.97,933.0,0.0042,1.0
etaPositive_samp[42],-1.6,0.0073,0.26,-2.0,-1.6,-1.2,1282.0,0.0058,1.0
etaPositive_samp[43],-0.79,0.0097,0.38,-1.5,-0.77,-0.21,1578.0,0.0071,1.0
etaPositive_samp[44],1.1,0.024,0.21,0.77,1.1,1.5,73.0,0.00033,1.0
etaPositive_samp[45],-0.77,0.0059,0.24,-1.2,-0.77,-0.38,1677.0,0.0076,1.0
etaPositive_samp[46],-0.4,0.0053,0.14,-0.62,-0.4,-0.18,677.0,0.0031,1.0
etaPositive_samp[47],1.4,0.012,0.23,1.0,1.4,1.8,345.0,0.0016,1.0
etaPositive_samp[48],1.3,0.013,0.25,0.87,1.3,1.7,368.0,0.0017,1.0
etaPositive_samp[49],1.5,0.029,0.22,1.1,1.5,1.8,58.0,0.00026,1.0
etaPositive_samp[50],0.71,0.011,0.43,-0.0093,0.73,1.4,1603.0,0.0072,1.0
etaPositive_samp[51],-0.84,0.007,0.3,-1.4,-0.82,-0.38,1842.0,0.0083,1.0
etaPositive_samp[52],2.9,0.023,0.35,2.3,2.9,3.5,232.0,0.001,1.0
etaPositive_samp[53],0.76,0.011,0.24,0.36,0.77,1.2,478.0,0.0022,1.0
etaPositive_samp[54],0.37,0.0068,0.23,0.0015,0.37,0.75,1109.0,0.005,1.0
etaPositive_samp[55],1.0,0.0072,0.33,0.48,1.0,1.6,2058.0,0.0093,1.0
