name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
m_samp[85],-1.6,0.016,0.34,-2.2,-1.5,-1.0,441.0,0.0012,1.0
m_samp[86],-0.043,0.016,0.27,-0.38,-0.091,0.49,273.0,0.00077,1.0
m_samp[87],-0.57,0.031,0.73,-1.7,-0.63,0.69,564.0,0.0016,1.0
m_samp[88],-0.63,0.013,0.19,-0.96,-0.62,-0.35,221.0,0.00063,1.0
m_samp[89],1.4,0.017,0.51,0.57,1.3,2.3,875.0,0.0025,1.0
m_samp[90],1.4,0.02,0.66,0.44,1.4,2.6,1075.0,0.003,1.0
m_samp[91],-0.4,0.014,0.16,-0.63,-0.41,-0.12,130.0,0.00037,1.0
m_samp[92],0.6,0.026,0.62,-0.24,0.51,1.8,587.0,0.0017,1.0
m_samp[93],0.48,0.028,0.63,-0.37,0.39,1.7,522.0,0.0015,1.0
m_samp[94],0.74,0.026,0.58,-0.053,0.65,1.8,484.0,0.0014,1.0
m_samp[95],0.65,0.018,0.48,-0.023,0.61,1.5,677.0,0.0019,1.0
m_samp[96],-0.87,0.03,0.53,-1.5,-0.93,0.13,316.0,0.00089,1.0
m_samp[97],-0.92,0.017,0.35,-1.5,-0.9,-0.43,436.0,0.0012,1.0
m_samp[98],1.1,0.017,0.55,0.31,1.1,2.1,1111.0,0.0031,1.0
m_samp[99],-1.1,0.023,0.31,-1.6,-1.0,-0.63,180.0,0.00051,1.0
m_samp[100],0.38,0.039,0.53,-0.3,0.29,1.4,190.0,0.00054,1.0
m_samp[101],-1.0,0.017,0.33,-1.6,-0.96,-0.54,377.0,0.0011,1.0
m_samp[102],0.78,0.024,0.71,-0.26,0.72,2.0,866.0,0.0025,1.0
m_samp[103],-1.5,0.02,0.4,-2.2,-1.4,-0.86,416.0,0.0012,1.0
m_samp[104],0.18,0.024,0.44,-0.4,0.12,0.95,327.0,0.00093,1.0
m_samp[105],-0.62,0.011,0.14,-0.86,-0.62,-0.41,148.0,0.00042,1.0
m_samp[106],-0.62,0.011,0.14,-0.85,-0.62,-0.41,157.0,0.00045,1.0
b_samp[1],0.93,0.017,0.39,0.39,0.88,1.6,544.0,0.0015,1.0
b_samp[2],1.3,0.023,0.42,0.68,1.2,2.1,332.0,0.00094,1.0
b_samp[3],-1.4,0.021,0.6,-2.4,-1.4,-0.46,831.0,0.0024,1.0
b_samp[4],-0.082,0.016,0.48,-0.81,-0.088,0.7,925.0,0.0026,1.0
b_samp[5],-0.9,0.021,0.57,-1.9,-0.85,-0.089,731.0,0.0021,1.0
b_samp[6],0.88,0.023,0.41,0.32,0.8,1.7,323.0,0.00091,1.0
b_samp[7],-0.1,0.0071,0.11,-0.28,-0.097,0.072,244.0,0.00069,1.0
b_samp[8],-0.26,0.024,0.72,-1.5,-0.19,0.83,925.0,0.0026,1.0
b_samp[9],-0.95,0.028,0.57,-1.9,-0.92,-0.11,423.0,0.0012,1.0
b_samp[10],-0.9,0.022,0.58,-2.0,-0.84,-0.067,670.0,0.0019,1.0
b_samp[11],-0.88,0.033,0.6,-2.0,-0.8,-0.077,330.0,0.00093,1.0
b_samp[12],-0.89,0.022,0.49,-1.8,-0.82,-0.23,482.0,0.0014,1.0
b_samp[13],-0.22,0.025,0.72,-1.4,-0.22,0.96,842.0,0.0024,1.0
b_samp[14],0.21,0.0073,0.095,0.054,0.21,0.37,170.0,0.00048,1.0
b_samp[15],1.1,0.024,0.45,0.46,1.0,1.9,355.0,0.001,1.0
b_samp[16],1.4,0.021,0.45,0.69,1.3,2.2,471.0,0.0013,1.0
b_samp[17],0.77,0.02,0.4,0.26,0.69,1.5,387.0,0.0011,1.0
b_samp[18],0.47,0.029,0.54,-0.4,0.47,1.3,350.0,0.00099,1.0
b_samp[19],1.3,0.015,0.39,0.7,1.3,2.0,628.0,0.0018,1.0
b_samp[20],1.1,0.014,0.38,0.57,1.1,1.8,713.0,0.002,1.0
